date,var,仓库编号,仓库简称,类别,仓单数量,当日增减,有效预报,升贴水,提货点,产地
2019-02-20,RM,小计,,,242,0,0,,,
2019-02-20,RM,1013,中粮钦州,,0,0,,-100,,
2019-02-20,RM,1014,厦门银祥,,0,0,,0,,
2019-02-20,RM,1015,东莞富之源,,0,0,,0,,
2019-02-20,RM,1016,大海粮油,,0,0,,-100,,
2019-02-20,RM,1017,福州集佳,,0,0,,0,,
2019-02-20,RM,1018,中纺福建,,0,0,,0,,
2019-02-20,RM,1019,枫叶粮油,,0,0,,-100,,
2019-02-20,RM,总计,,,242,0,0,,,
2019-02-21,RM,0607,中粮祥瑞,,0,0,,0,,
2019-02-21,RM,1002,南通粮油,,0,0,,0,,
2019-02-21,RM,1004,益海安徽,,0,0,,0,,
2019-02-21,RM,1005,中粮巢湖,,0,0,,0,,
2019-02-21,RM,1006,中粮黄冈,,0,0,,0,,
2019-02-21,RM,1008,中粮荆州,,0,0,,0,,
2019-02-21,RM,1010,中纺四川,,0,0,,-100,,
2019-02-21,RM,1012,中纺湛江,MAR,242,0,,-50,,
2019-02-21,RM,小计,,,242,0,0,,,
2019-02-21,RM,1013,中粮钦州,,0,0,,-100,,
2019-02-21,RM,1014,厦门银祥,,0,0,,0,,
2019-02-21,RM,1015,东莞富之源,,0,0,,0,,
2019-02-21,RM,1016,大海粮油,,0,0,,-100,,
2019-02-21,RM,1017,福州集佳,,0,0,,0,,
2019-02-21,RM,1018,中纺福建,,0,0,,0,,
2019-02-21,RM,1019,枫叶粮油,,0,0,,-100,,
2019-02-21,RM,总计,,,242,0,0,,,
2019-02-22,RM,0607,中粮祥瑞,,0,0,,0,,
2019-02-22,RM,1002,南通粮油,,0,0,,0,,
2019-02-22,RM,1004,益海安徽,,0,0,,0,,
2019-02-22,RM,1005,中粮巢湖,,0,0,,0,,
2019-02-22,RM,1006,中粮黄冈,,0,0,,0,,
2019-02-22,RM,1008,中粮荆州,,0,0,,0,,
2019-02-22,RM,1010,中纺四川,,0,0,,-100,,
2019-02-22,RM,1012,中纺湛江,MAR,242,0,,-50,,
2019-02-22,RM,小计,,,242,0,0,,,
2019-02-22,RM,1013,中粮钦州,,0,0,,-100,,
2019-02-22,RM,1014,厦门银祥,,0,0,,0,,
2019-02-22,RM,1015,东莞富之源,,0,0,,0,,
2019-02-22,RM,1016,大海粮油,,0,0,,-100,,
2019-02-22,RM,1017,福州集佳,,0,0,,0,,
2019-02-22,RM,1018,中纺福建,,0,0,,0,,
2019-02-22,RM,1019,枫叶粮油,,0,0,,-100,,
2019-02-22,RM,总计,,,242,0,0,,,
2019-02-25,RM,0607,中粮祥瑞,,0,0,,0,,
2019-02-25,RM,1002,南通粮油,,0,0,,0,,
2019-02-25,RM,1004,益海安徽,,0,0,,0,,
2019-02-25,RM,1005,中粮巢湖,,0,0,,0,,
2019-02-25,RM,1006,中粮黄冈,,0,0,,0,,
2019-02-25,RM,1008,中粮荆州,,0,0,,0,,
2019-02-25,RM,1010,中纺四川,,0,0,,-100,,
2019-02-25,RM,1012,中纺湛江,MAR,242,0,,-50,,
2019-02-25,RM,小计,,,242,0,0,,,
2019-02-25,RM,1013,中粮钦州,,0,0,,-100,,
2019-02-25,RM,1014,厦门银祥,,0,0,,0,,
2019-02-25,RM,1015,东莞富之源,,0,0,,0,,
2019-02-25,RM,1016,大海粮油,,0,0,,-100,,
2019-02-25,RM,1017,福州集佳,,0,0,,0,,
2019-02-25,RM,1018,中纺福建,,0,0,,0,,
2019-02-25,RM,1019,枫叶粮油,,0,0,,-100,,
2019-02-25,RM,总计,,,242,0,0,,,
2019-02-26,RM,0607,中粮祥瑞,,0,0,,0,,
2019-02-26,RM,1002,南通粮油,,0,0,,0,,
2019-02-26,RM,1004,益海安徽,,0,0,,0,,
2019-02-26,RM,1005,中粮巢湖,,0,0,,0,,
2019-02-26,RM,1006,中粮黄冈,,0,0,,0,,
2019-02-26,RM,1008,中粮荆州,,0,0,,0,,
2019-02-26,RM,1010,中纺四川,,0,0,,-100,,
2019-02-26,RM,1012,中纺湛江,MAR,242,0,,-50,,
2019-02-26,RM,小计,,,242,0,0,,,
2019-02-26,RM,1013,中粮钦州,,0,0,,-100,,
2019-02-26,RM,1014,厦门银祥,,0,0,,0,,
2019-02-26,RM,1015,东莞富之源,,0,0,,0,,
2019-02-26,RM,1016,大海粮油,,0,0,,-100,,
2019-02-26,RM,1017,福州集佳,,0,0,,0,,
2019-02-26,RM,1018,中纺福建,,0,0,,0,,
2019-02-26,RM,1019,枫叶粮油,,0,0,,-100,,
2019-02-26,RM,总计,,,242,0,0,,,
2019-02-27,RM,0607,中粮祥瑞,,0,0,,0,,
2019-02-27,RM,1002,南通粮油,,0,0,,0,,
2019-02-27,RM,1004,益海安徽,,0,0,,0,,
2019-02-27,RM,1005,中粮巢湖,,0,0,,0,,
2019-02-27,RM,1006,中粮黄冈,,0,0,,0,,
2019-02-27,RM,1008,中粮荆州,,0,0,,0,,
2019-02-27,RM,1010,中纺四川,,0,0,,-100,,
2019-02-27,RM,1012,中纺湛江,MAR,242,0,,-50,,
2019-02-27,RM,小计,,,242,0,0,,,
2019-02-27,RM,1013,中粮钦州,,0,0,,-100,,
2019-02-27,RM,1014,厦门银祥,,0,0,,0,,
2019-02-27,RM,1015,东莞富之源,,0,0,,0,,
2019-02-27,RM,1016,大海粮油,,0,0,,-100,,
2019-02-27,RM,1017,福州集佳,,0,0,,0,,
2019-02-27,RM,1018,中纺福建,,0,0,,0,,
2019-02-27,RM,1019,枫叶粮油,,0,0,,-100,,
2019-02-27,RM,总计,,,242,0,0,,,
2019-02-28,RM,0607,中粮祥瑞,,0,0,,0,,
2019-02-28,RM,1002,南通粮油,,0,0,,0,,
2019-02-28,RM,1004,益海安徽,,0,0,,0,,
2019-02-28,RM,1005,中粮巢湖,,0,0,,0,,
2019-02-28,RM,1006,中粮黄冈,,0,0,,0,,
2019-02-28,RM,1008,中粮荆州,,0,0,,0,,
2019-02-28,RM,1010,中纺四川,,0,0,,-100,,
2019-02-28,RM,1012,中纺湛江,MAR,242,0,,-50,,
2019-02-28,RM,小计,,,242,0,0,,,
2019-02-28,RM,1013,中粮钦州,,0,0,,-100,,
2019-02-28,RM,1014,厦门银祥,,0,0,,0,,
2019-02-28,RM,1015,东莞富之源,,0,0,,0,,
2019-02-28,RM,1016,大海粮油,,0,0,,-100,,
2019-02-28,RM,1017,福州集佳,,0,0,,0,,
2019-02-28,RM,1018,中纺福建,,0,0,,0,,
2019-02-28,RM,1019,枫叶粮油,,0,0,,-100,,
2019-02-28,RM,总计,,,242,0,0,,,
2019-03-01,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-01,RM,1002,南通粮油,,0,0,,0,,
2019-03-01,RM,1004,益海安徽,,0,0,,0,,
2019-03-01,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-01,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-01,RM,1008,中粮荆州,,0,0,,0,,
2019-03-01,RM,1010,中纺四川,,0,0,,-100,,
2019-03-01,RM,1012,中纺湛江,MAR,242,0,,-50,,
2019-03-01,RM,小计,,,242,0,0,,,
2019-03-01,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-01,RM,1014,厦门银祥,,0,0,,0,,
2019-03-01,RM,1015,东莞富之源,,0,0,,0,,
2019-03-01,RM,1016,大海粮油,,0,0,,-100,,
2019-03-01,RM,1017,福州集佳,,0,0,,0,,
2019-03-01,RM,1018,中纺福建,,0,0,,0,,
2019-03-01,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-01,RM,总计,,,242,0,0,,,
2019-03-04,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-04,RM,1002,南通粮油,,0,0,,0,,
2019-03-04,RM,1004,益海安徽,,0,0,,0,,
2019-03-04,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-04,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-04,RM,1008,中粮荆州,,0,0,,0,,
2019-03-04,RM,1010,中纺四川,,0,0,,-100,,
2019-03-04,RM,1012,中纺湛江,MAR,242,0,,-50,,
2019-03-04,RM,小计,,,242,0,0,,,
2019-03-04,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-04,RM,1014,厦门银祥,,0,0,,0,,
2019-03-04,RM,1015,东莞富之源,,0,0,,0,,
2019-03-04,RM,1016,大海粮油,,0,0,,-100,,
2019-03-04,RM,1017,福州集佳,,0,0,,0,,
2019-03-04,RM,1018,中纺福建,,0,0,,0,,
2019-03-04,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-04,RM,总计,,,242,0,0,,,
2019-03-05,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-05,RM,1002,南通粮油,,0,0,,0,,
2019-03-05,RM,1004,益海安徽,,0,0,,0,,
2019-03-05,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-05,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-05,RM,1008,中粮荆州,,0,0,,0,,
2019-03-05,RM,1010,中纺四川,,0,0,,-100,,
2019-03-05,RM,1012,中纺湛江,MAR,242,0,,-50,,
2019-03-05,RM,小计,,,242,0,0,,,
2019-03-05,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-05,RM,1014,厦门银祥,,0,0,,0,,
2019-03-05,RM,1015,东莞富之源,,0,0,,0,,
2019-03-05,RM,1016,大海粮油,,0,0,,-100,,
2019-03-05,RM,1017,福州集佳,,0,0,,0,,
2019-03-05,RM,1018,中纺福建,,0,0,,0,,
2019-03-05,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-05,RM,总计,,,242,0,0,,,
2019-03-06,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-06,RM,1002,南通粮油,,0,0,,0,,
2019-03-06,RM,1004,益海安徽,,0,0,,0,,
2019-03-06,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-06,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-06,RM,1008,中粮荆州,,0,0,,0,,
2019-03-06,RM,1010,中纺四川,,0,0,,-100,,
2019-03-06,RM,1012,中纺湛江,MAR,242,0,,-50,,
2019-03-06,RM,小计,,,242,0,0,,,
2019-03-06,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-06,RM,1014,厦门银祥,,0,0,,0,,
2019-03-06,RM,1015,东莞富之源,,0,0,,0,,
2019-03-06,RM,1016,大海粮油,,0,0,,-100,,
2019-03-06,RM,1017,福州集佳,,0,0,,0,,
2019-03-06,RM,1018,中纺福建,,0,0,,0,,
2019-03-06,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-06,RM,总计,,,242,0,0,,,
2019-03-07,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-07,RM,1002,南通粮油,,0,0,,0,,
2019-03-07,RM,1004,益海安徽,,0,0,,0,,
2019-03-07,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-07,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-07,RM,1008,中粮荆州,,0,0,,0,,
2019-03-07,RM,1010,中纺四川,,0,0,,-100,,
2019-03-07,RM,1012,中纺湛江,MAR,156,-86,,-50,,
2019-03-07,RM,小计,,,156,-86,0,,,
2019-03-07,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-07,RM,1014,厦门银祥,,0,0,,0,,
2019-03-07,RM,1015,东莞富之源,,0,0,,0,,
2019-03-07,RM,1016,大海粮油,,0,0,,-100,,
2019-03-07,RM,1017,福州集佳,,0,0,,0,,
2019-03-07,RM,1018,中纺福建,,0,0,,0,,
2019-03-07,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-07,RM,总计,,,156,-86,0,,,
2019-03-08,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-08,RM,1002,南通粮油,,0,0,,0,,
2019-03-08,RM,1004,益海安徽,,0,0,,0,,
2019-03-08,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-08,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-08,RM,1008,中粮荆州,,0,0,,0,,
2019-03-08,RM,1010,中纺四川,,0,0,,-100,,
2019-03-08,RM,1012,中纺湛江,MAR,156,0,,-50,,
2019-03-08,RM,小计,,,156,0,0,,,
2019-03-08,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-08,RM,1014,厦门银祥,,0,0,,0,,
2019-03-08,RM,1015,东莞富之源,,0,0,,0,,
2019-03-08,RM,1016,大海粮油,,0,0,,-100,,
2019-03-08,RM,1017,福州集佳,,0,0,,0,,
2019-03-08,RM,1018,中纺福建,,0,0,,0,,
2019-03-08,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-08,RM,总计,,,156,0,0,,,
2019-03-11,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-11,RM,1002,南通粮油,,0,0,,0,,
2019-03-11,RM,1004,益海安徽,,0,0,,0,,
2019-03-11,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-11,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-11,RM,1008,中粮荆州,,0,0,,0,,
2019-03-11,RM,1010,中纺四川,,0,0,,-100,,
2019-03-11,RM,1012,中纺湛江,MAR,116,-40,,-50,,
2019-03-11,RM,小计,,,116,-40,0,,,
2019-03-11,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-11,RM,1014,厦门银祥,,0,0,,0,,
2019-03-11,RM,1015,东莞富之源,,0,0,,0,,
2019-03-11,RM,1016,大海粮油,,0,0,,-100,,
2019-03-11,RM,1017,福州集佳,,0,0,,0,,
2019-03-11,RM,1018,中纺福建,,0,0,,0,,
2019-03-11,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-11,RM,总计,,,116,-40,0,,,
2019-03-12,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-12,RM,1002,南通粮油,,0,0,,0,,
2019-03-12,RM,1004,益海安徽,,0,0,,0,,
2019-03-12,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-12,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-12,RM,1008,中粮荆州,,0,0,,0,,
2019-03-12,RM,1010,中纺四川,,0,0,,-100,,
2019-03-12,RM,1012,中纺湛江,MAR,116,0,,-50,,
2019-03-12,RM,小计,,,116,0,0,,,
2019-03-12,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-12,RM,1014,厦门银祥,,0,0,,0,,
2019-03-12,RM,1015,东莞富之源,,0,0,,0,,
2019-03-12,RM,1016,大海粮油,,0,0,,-100,,
2019-03-12,RM,1017,福州集佳,,0,0,,0,,
2019-03-12,RM,1018,中纺福建,,0,0,,0,,
2019-03-12,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-12,RM,总计,,,116,0,0,,,
2019-03-13,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-13,RM,1002,南通粮油,,0,0,,0,,
2019-03-13,RM,1004,益海安徽,,0,0,,0,,
2019-03-13,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-13,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-13,RM,1008,中粮荆州,,0,0,,0,,
2019-03-13,RM,1010,中纺四川,,0,0,,-100,,
2019-03-13,RM,1012,中纺湛江,MAR,59,-57,,-50,,
2019-03-13,RM,小计,,,59,-57,0,,,
2019-03-13,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-13,RM,1014,厦门银祥,,0,0,,0,,
2019-03-13,RM,1015,东莞富之源,,0,0,,0,,
2019-03-13,RM,1016,大海粮油,,0,0,,-100,,
2019-03-13,RM,1017,福州集佳,,0,0,,0,,
2019-03-13,RM,1018,中纺福建,,0,0,,0,,
2019-03-13,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-13,RM,总计,,,59,-57,0,,,
2019-03-14,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-14,RM,1002,南通粮油,,0,0,,0,,
2019-03-14,RM,1004,益海安徽,,0,0,,0,,
2019-03-14,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-14,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-14,RM,1008,中粮荆州,,0,0,,0,,
2019-03-14,RM,1010,中纺四川,,0,0,,-100,,
2019-03-14,RM,1012,中纺湛江,MAR,34,-25,,-50,,
2019-03-14,RM,小计,,,34,-25,0,,,
2019-03-14,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-14,RM,1014,厦门银祥,,0,0,,0,,
2019-03-14,RM,1015,东莞富之源,,0,0,,0,,
2019-03-14,RM,1016,大海粮油,,0,0,,-100,,
2019-03-14,RM,1017,福州集佳,,0,0,,0,,
2019-03-14,RM,1018,中纺福建,,0,0,,0,,
2019-03-14,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-14,RM,总计,,,34,-25,0,,,
2019-03-15,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-15,RM,1002,南通粮油,,0,0,,0,,
2019-03-15,RM,1004,益海安徽,,0,0,,0,,
2019-03-15,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-15,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-15,RM,1008,中粮荆州,,0,0,,0,,
2019-03-15,RM,1010,中纺四川,,0,0,,-100,,
2019-03-15,RM,1012,中纺湛江,MAR,34,0,,-50,,
2019-03-15,RM,小计,,,34,0,0,,,
2019-03-15,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-15,RM,1014,厦门银祥,,0,0,,0,,
2019-03-15,RM,1015,东莞富之源,,0,0,,0,,
2019-03-15,RM,1016,大海粮油,,0,0,,-100,,
2019-03-15,RM,1017,福州集佳,,0,0,,0,,
2019-03-15,RM,1018,中纺福建,,0,0,,0,,
2019-03-15,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-15,RM,总计,,,34,0,0,,,
2019-03-18,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-18,RM,1002,南通粮油,,0,0,,0,,
2019-03-18,RM,1004,益海安徽,,0,0,,0,,
2019-03-18,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-18,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-18,RM,1008,中粮荆州,,0,0,,0,,
2019-03-18,RM,1010,中纺四川,,0,0,,-100,,
2019-03-18,RM,1012,中纺湛江,MAR,34,0,,-50,,
2019-03-18,RM,小计,,,34,0,0,,,
2019-03-18,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-18,RM,1014,厦门银祥,,0,0,,0,,
2019-03-18,RM,1015,东莞富之源,,0,0,,0,,
2019-03-18,RM,1016,大海粮油,,0,0,,-100,,
2019-03-18,RM,1017,福州集佳,,0,0,,0,,
2019-03-18,RM,1018,中纺福建,,0,0,,0,,
2019-03-18,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-18,RM,总计,,,34,0,0,,,
2019-03-19,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-19,RM,1002,南通粮油,,0,0,,0,,
2019-03-19,RM,1004,益海安徽,,0,0,,0,,
2019-03-19,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-19,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-19,RM,1008,中粮荆州,,0,0,,0,,
2019-03-19,RM,1010,中纺四川,,0,0,,-100,,
2019-03-19,RM,1012,中纺湛江,,0,-34,,-50,,
2019-03-19,RM,小计,,,0,-34,0,,,
2019-03-19,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-19,RM,1014,厦门银祥,,0,0,,0,,
2019-03-19,RM,1015,东莞富之源,,0,0,,0,,
2019-03-19,RM,1016,大海粮油,,0,0,,-100,,
2019-03-19,RM,1017,福州集佳,,0,0,,0,,
2019-03-19,RM,1018,中纺福建,,0,0,,0,,
2019-03-19,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-19,RM,总计,,,0,-34,0,,,
2019-03-20,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-20,RM,1002,南通粮油,,0,0,,0,,
2019-03-20,RM,1004,益海安徽,,0,0,,0,,
2019-03-20,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-20,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-20,RM,1008,中粮荆州,,0,0,,0,,
2019-03-20,RM,1010,中纺四川,,0,0,,-100,,
2019-03-20,RM,1012,中纺湛江,,0,0,,-50,,
2019-03-20,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-20,RM,1014,厦门银祥,,0,0,,0,,
2019-03-20,RM,1015,东莞富之源,,0,0,,0,,
2019-03-20,RM,1016,大海粮油,,0,0,,-100,,
2019-03-20,RM,1017,福州集佳,,0,0,,0,,
2019-03-20,RM,1018,中纺福建,,0,0,,0,,
2019-03-20,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-20,RM,总计,,,0,0,0,,,
2019-03-21,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-21,RM,1002,南通粮油,,0,0,,0,,
2019-03-21,RM,1004,益海安徽,,0,0,,0,,
2019-03-21,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-21,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-21,RM,1008,中粮荆州,,0,0,,0,,
2019-03-21,RM,1010,中纺四川,,0,0,,-100,,
2019-03-21,RM,1012,中纺湛江,,0,0,,-50,,
2019-03-21,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-21,RM,1014,厦门银祥,,0,0,,0,,
2019-03-21,RM,1015,东莞富之源,,0,0,,0,,
2019-03-21,RM,1016,大海粮油,,0,0,,-100,,
2019-03-21,RM,1017,福州集佳,,0,0,,0,,
2019-03-21,RM,1018,中纺福建,,0,0,,0,,
2019-03-21,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-21,RM,总计,,,0,0,0,,,
2019-03-22,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-22,RM,1002,南通粮油,,0,0,,0,,
2019-03-22,RM,1004,益海安徽,,0,0,,0,,
2019-03-22,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-22,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-22,RM,1008,中粮荆州,,0,0,,0,,
2019-03-22,RM,1010,中纺四川,,0,0,,-100,,
2019-03-22,RM,1012,中纺湛江,,0,0,,-50,,
2019-03-22,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-22,RM,1014,厦门银祥,,0,0,,0,,
2019-03-22,RM,1015,东莞富之源,,0,0,,0,,
2019-03-22,RM,1016,大海粮油,,0,0,,-100,,
2019-03-22,RM,1017,福州集佳,,0,0,,0,,
2019-03-22,RM,1018,中纺福建,,0,0,,0,,
2019-03-22,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-22,RM,总计,,,0,0,0,,,
2019-03-25,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-25,RM,1002,南通粮油,,0,0,,0,,
2019-03-25,RM,1004,益海安徽,,0,0,,0,,
2019-03-25,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-25,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-25,RM,1008,中粮荆州,,0,0,,0,,
2019-03-25,RM,1010,中纺四川,,0,0,,-100,,
2019-03-25,RM,1012,中纺湛江,,0,0,,-50,,
2019-03-25,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-25,RM,1014,厦门银祥,,0,0,,0,,
2019-03-25,RM,1015,东莞富之源,,0,0,,0,,
2019-03-25,RM,1016,大海粮油,,0,0,,-100,,
2019-03-25,RM,1017,福州集佳,,0,0,,0,,
2019-03-25,RM,1018,中纺福建,,0,0,,0,,
2019-03-25,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-25,RM,总计,,,0,0,0,,,
2019-03-26,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-26,RM,1002,南通粮油,,0,0,,0,,
2019-03-26,RM,1004,益海安徽,,0,0,,0,,
2019-03-26,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-26,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-26,RM,1008,中粮荆州,,0,0,,0,,
2019-03-26,RM,1010,中纺四川,,0,0,,-100,,
2019-03-26,RM,1012,中纺湛江,,0,0,,-50,,
2019-03-26,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-26,RM,1014,厦门银祥,,0,0,,0,,
2019-03-26,RM,1015,东莞富之源,,0,0,,0,,
2019-03-26,RM,1016,大海粮油,,0,0,,-100,,
2019-03-26,RM,1017,福州集佳,,0,0,,0,,
2019-03-26,RM,1018,中纺福建,,0,0,,0,,
2019-03-26,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-26,RM,总计,,,0,0,0,,,
2019-03-27,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-27,RM,1002,南通粮油,,0,0,,0,,
2019-03-27,RM,1004,益海安徽,,0,0,,0,,
2019-03-27,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-27,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-27,RM,1008,中粮荆州,,0,0,,0,,
2019-03-27,RM,1010,中纺四川,,0,0,,-100,,
2019-03-27,RM,1012,中纺湛江,,0,0,,-50,,
2019-03-27,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-27,RM,1014,厦门银祥,,0,0,,0,,
2019-03-27,RM,1015,东莞富之源,,0,0,,0,,
2019-03-27,RM,1016,大海粮油,,0,0,,-100,,
2019-03-27,RM,1017,福州集佳,,0,0,,0,,
2019-03-27,RM,1018,中纺福建,,0,0,,0,,
2019-03-27,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-27,RM,总计,,,0,0,0,,,
2019-03-28,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-28,RM,1002,南通粮油,,0,0,,0,,
2019-03-28,RM,1004,益海安徽,,0,0,,0,,
2019-03-28,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-28,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-28,RM,1008,中粮荆州,,0,0,,0,,
2019-03-28,RM,1010,中纺四川,,0,0,,-100,,
2019-03-28,RM,1012,中纺湛江,,0,0,,-50,,
2019-03-28,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-28,RM,1014,厦门银祥,,0,0,,0,,
2019-03-28,RM,1015,东莞富之源,,0,0,,0,,
2019-03-28,RM,1016,大海粮油,,0,0,,-100,,
2019-03-28,RM,1017,福州集佳,,0,0,,0,,
2019-03-28,RM,1018,中纺福建,,0,0,,0,,
2019-03-28,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-28,RM,总计,,,0,0,0,,,
2019-03-29,RM,0607,中粮祥瑞,,0,0,,0,,
2019-03-29,RM,1002,南通粮油,,0,0,,0,,
2019-03-29,RM,1004,益海安徽,,0,0,,0,,
2019-03-29,RM,1005,中粮巢湖,,0,0,,0,,
2019-03-29,RM,1006,中粮黄冈,,0,0,,0,,
2019-03-29,RM,1008,中粮荆州,,0,0,,0,,
2019-03-29,RM,1010,中纺四川,,0,0,,-100,,
2019-03-29,RM,1012,中纺湛江,,0,0,,-50,,
2019-03-29,RM,1013,中粮钦州,,0,0,,-100,,
2019-03-29,RM,1014,厦门银祥,,0,0,,0,,
2019-03-29,RM,1015,东莞富之源,,0,0,,0,,
2019-03-29,RM,1016,大海粮油,,0,0,,-100,,
2019-03-29,RM,1017,福州集佳,,0,0,,0,,
2019-03-29,RM,1018,中纺福建,,0,0,,0,,
2019-03-29,RM,1019,枫叶粮油,,0,0,,-100,,
2019-03-29,RM,总计,,,0,0,0,,,
2019-04-01,RM,0607,中粮祥瑞,,0,0,,0,,
2019-04-01,RM,1002,南通粮油,,0,0,,0,,
2019-04-01,RM,1004,益海安徽,,0,0,,0,,
2019-04-01,RM,1005,中粮巢湖,,0,0,,0,,
2019-04-01,RM,1006,中粮黄冈,,0,0,,0,,
2019-04-01,RM,1008,中粮荆州,,0,0,,0,,
2019-04-01,RM,1010,中纺四川,,0,0,,-100,,
2019-04-01,RM,1012,中纺湛江,,0,0,,-50,,
